Date,Average Daily Total Cloud Cover [oktas],Average Daily Wind Speed [m/s],Average Daily Temperature [°C],Average Daily Relative Humidity [%],Average Daily Station-Level Pressure [hPa],Daily Precipitation Sum [mm],Night Precipitation Sum [mm]
2022-09-15,0.0,4.5,14.6,68.8,997.3,0.0,0.1
2022-09-16,0.0,6.3,12.3,72.1,997.0,0.0,0.1
2022-09-17,0.0,4.5,12.3,82.9,998.5,1.1,0.0
2022-09-18,0.0,2.1,11.6,86.8,1000.7,0.5,8.2
2022-09-19,0.0,4.3,12.5,84.9,1004.8,0.0,1.9
2022-09-20,0.0,4.0,12.3,84.0,1013.3,2.0,5.0
2022-09-21,0.0,4.1,12.7,79.4,1020.5,3.9,5.0
2022-09-22,0.0,2.6,12.0,81.4,1021.9,1.8,0.0
2022-09-23,0.0,2.3,10.6,80.9,1018.5,0.0,0.0
2022-09-24,0.0,2.3,11.0,81.5,1014.7,0.0,0.0
2022-09-25,0.0,1.8,11.5,82.3,1011.4,0.0,0.1
2022-09-26,0.0,2.3,11.3,84.9,1003.7,0.0,2.7
2022-09-27,0.0,4.5,12.7,86.5,998.5,0.0,13.0
2022-09-28,0.0,2.3,10.5,89.0,995.8,8.6,0.0
2022-09-29,0.0,2.9,9.8,84.3,1001.5,0.0,0.0
2022-09-30,0.0,2.0,9.6,82.1,1011.1,0.0,0.0
2022-10-01,0.0,4.4,11.0,81.5,1007.8,0.0,0.5
2022-10-02,0.0,4.4,11.3,85.5,1005.3,1.4,1.1
2022-10-03,0.0,5.4,12.4,82.8,1009.8,0.5,4.8
2022-10-04,0.0,3.8,12.2,79.6,1015.2,0.0,0.0
2022-10-05,0.0,3.4,11.7,85.1,1015.7,0.0,0.0
2022-10-06,0.0,3.8,12.9,74.9,1020.0,0.0,0.0
2022-10-07,0.0,3.4,10.9,76.6,1023.4,0.0,0.0
2022-10-08,0.0,2.4,10.9,83.8,1014.0,0.1,0.2
2022-10-09,0.0,2.5,10.2,79.5,1022.1,0.0,0.0
2022-10-10,0.0,5.4,9.3,78.9,1020.5,0.0,0.0
2022-10-11,0.0,4.1,10.9,73.4,1018.8,0.0,0.0
2022-10-12,0.0,2.4,11.0,81.1,1024.2,0.0,0.0
2022-10-13,0.0,4.3,9.8,79.5,1021.2,0.0,0.0
2022-10-14,0.0,3.0,9.7,86.9,1014.8,0.0,0.0
2022-10-15,0.0,3.9,11.9,92.0,1010.4,0.8,0.0
2022-10-16,0.0,3.6,14.2,90.4,1014.9,0.0,0.0
2022-10-17,0.0,3.0,13.5,89.6,1022.6,0.0,0.3
2022-10-18,0.0,2.9,14.6,82.0,1020.3,0.0,1.7
2022-10-19,0.0,5.0,10.4,71.8,1021.6,0.2,0.2
2022-10-20,0.0,2.5,8.0,70.8,1025.0,0.0,0.0
2022-10-21,0.0,4.6,5.9,85.5,1015.6,0.0,0.1
2022-10-22,0.0,2.1,9.9,93.8,1010.4,1.0,0.0
2022-10-23,0.0,1.9,12.3,91.3,1014.0,0.2,0.0
2022-10-24,0.0,3.9,11.3,96.4,1010.8,0.0,0.0
2022-10-25,0.0,3.1,12.9,88.0,1011.2,0.0,0.0
2022-10-26,0.0,3.3,12.0,85.8,1017.4,0.0,0.0
2022-10-27,0.0,2.6,10.1,96.5,1023.1,0.0,0.0
2022-10-28,0.0,4.1,12.3,95.8,1019.6,0.0,0.0
2022-10-29,0.0,4.1,13.6,79.6,1015.8,0.0,0.0
2022-10-30,0.0,2.3,10.9,85.6,1017.8,0.0,0.0
2022-10-31,0.0,2.4,10.2,97.4,1018.9,0.0,0.1
2022-11-01,0.0,2.4,11.6,95.4,1016.3,0.0,2.7
2022-11-02,0.0,3.1,10.4,92.5,1016.4,0.1,0.0
2022-11-03,0.0,3.5,7.7,87.0,1017.7,0.0,0.0
2022-11-04,0.0,5.3,8.7,80.6,1008.5,0.0,5.9
2022-11-05,0.0,3.1,7.8,94.4,1010.7,0.7,0.0
2022-11-06,0.0,4.0,5.8,89.3,1016.4,0.0,0.0
2022-11-07,0.0,4.3,6.3,90.5,1011.7,0.0,0.0
2022-11-08,0.0,3.6,9.6,90.0,1011.9,0.1,0.0
2022-11-09,0.0,5.0,9.3,88.5,1010.3,0.4,0.0
2022-11-10,0.0,3.6,9.0,89.1,1016.9,0.0,0.0
2022-11-11,0.0,4.0,10.7,86.3,1024.1,0.0,0.0
2022-11-12,0.0,3.0,12.5,85.0,1028.3,0.0,0.0
2022-11-13,0.0,1.6,11.7,87.5,1029.6,0.0,0.0
2022-11-14,0.0,4.4,8.9,84.6,1023.4,0.0,0.0
2022-11-15,0.0,2.1,5.9,94.5,1014.6,0.0,0.0
2022-11-16,0.0,4.5,3.8,79.5,1012.4,0.0,0.0
2022-11-17,0.0,3.8,1.2,74.3,1010.4,0.0,0.1
2022-11-18,0.0,5.1,0.3,69.3,1009.4,0.2,0.1
2022-11-19,0.0,4.8,-2.7,91.5,1010.9,0.0,0.0
2022-11-20,0.0,3.4,-2.0,91.4,1008.8,0.1,0.3
2022-11-21,0.0,3.6,-1.9,90.3,1005.4,0.0,0.0
2022-11-22,0.0,2.8,0.3,91.5,1006.9,0.0,0.0
2022-11-23,0.0,4.3,-0.2,91.9,1008.7,0.0,0.0
2022-11-24,0.0,2.0,-1.4,94.8,1012.1,0.0,0.0
2022-11-25,0.0,1.8,-0.5,89.5,1017.9,0.0,0.0
2022-11-26,0.0,2.0,0.4,93.9,1025.1,0.0,0.5
2022-11-27,0.0,1.8,2.4,95.6,1026.8,0.0,0.0
2022-11-28,0.0,3.8,1.3,97.3,1023.9,0.0,0.0
2022-11-29,0.0,4.8,1.6,84.6,1025.0,0.0,0.0
2022-11-30,0.0,2.8,1.0,85.0,1029.4,0.0,0.0
2022-12-01,0.0,1.8,1.9,84.1,1030.5,0.0,0.0
2022-12-02,0.0,3.4,-0.8,87.3,1029.3,0.0,0.0
2022-12-03,0.0,2.8,-2.9,91.1,1027.8,1.8,0.2
2022-12-04,0.0,3.1,0.3,94.1,1025.5,0.5,0.0
2022-12-05,0.0,4.5,0.1,94.1,1022.0,0.0,0.1
2022-12-06,0.0,2.5,1.0,96.5,1012.4,0.0,0.0
2022-12-07,0.0,3.8,1.9,88.6,1002.9,0.0,0.0
2022-12-08,0.0,3.8,-0.1,89.1,1004.6,0.9,0.5
2022-12-09,0.0,1.8,-3.7,92.9,1008.3,0.0,0.0
2022-12-10,0.0,1.1,-1.9,89.8,1009.5,0.0,0.0
2022-12-11,0.0,5.3,-1.1,83.3,1006.8,0.0,0.2
2022-12-12,0.0,7.4,2.0,78.3,1000.2,2.7,0.0
2022-12-13,0.0,5.1,-1.4,75.1,1005.4,0.0,0.0
2022-12-14,0.0,4.5,-6.2,85.1,1007.6,0.0,0.0
2022-12-15,0.0,3.9,-8.5,88.1,1007.2,0.0,0.0
2022-12-16,0.0,3.0,-4.4,92.6,1015.1,0.0,0.0
2022-12-17,0.0,1.6,-3.8,94.0,1023.3,0.4,0.0
2022-12-18,0.0,3.1,-5.9,87.5,1032.9,0.0,0.0
2022-12-19,0.0,8.3,-4.8,82.6,1027.0,0.0,2.8
2022-12-20,0.0,5.1,2.0,93.3,1013.8,0.9,1.8
2022-12-21,0.0,3.4,2.8,94.8,1008.6,1.4,0.3
2022-12-22,0.0,3.3,3.6,97.8,1003.4,0.3,0.0
2022-12-23,0.0,3.3,3.8,93.1,1001.6,0.1,0.0
2022-12-24,0.0,2.3,-0.2,96.1,1010.3,0.0,0.0
2022-12-25,0.0,3.0,0.2,98.0,1018.6,0.0,5.4
2022-12-26,0.0,5.5,5.2,95.4,1008.0,1.9,0.1
2022-12-27,0.0,5.9,3.3,83.5,1013.3,0.0,0.0
2022-12-28,0.0,4.6,2.5,89.5,1012.6,0.0,1.9
2022-12-29,0.0,4.6,6.5,90.8,1004.2,0.6,0.1
2022-12-30,0.0,4.5,5.6,85.1,1009.0,0.0,0.0
2022-12-31,0.0,5.5,8.0,90.4,1006.0,0.5,0.0
2023-01-01,0.0,3.9,12.2,74.6,1009.9,0.0,0.0
2023-01-02,0.0,4.0,9.0,85.4,1013.6,1.2,0.0
2023-01-03,0.0,6.1,6.2,77.4,1019.9,0.2,0.4
2023-01-04,0.0,4.9,3.4,92.3,1013.8,0.9,2.4
2023-01-05,0.0,5.8,5.5,87.5,1002.7,0.0,0.0
2023-01-06,0.0,5.5,-0.6,82.9,1018.3,0.1,1.2
2023-01-07,0.0,3.1,1.2,96.6,1016.4,0.0,0.0
2023-01-08,0.0,7.1,4.3,94.3,1009.1,0.0,0.0
2023-01-09,0.0,4.9,4.0,93.8,1001.5,1.5,0.0
2023-01-10,0.0,2.1,3.8,95.4,1012.0,0.0,0.0
2023-01-11,0.0,6.5,4.2,85.6,1012.5,0.0,2.9
2023-01-12,0.0,5.4,6.1,88.4,1007.0,0.1,0.1
2023-01-13,0.0,5.1,7.7,89.6,1003.3,0.8,0.0
2023-01-14,0.0,5.8,6.2,81.0,1007.8,0.0,0.0
2023-01-15,0.0,6.8,5.6,84.5,996.6,2.3,0.0
2023-01-16,0.0,5.4,2.3,85.1,996.3,0.0,0.0
2023-01-17,0.0,5.8,3.3,87.1,987.1,0.0,0.0
2023-01-18,0.0,3.1,1.6,91.0,994.0,0.0,0.0
2023-01-19,0.0,2.3,0.3,93.6,1004.5,0.0,0.0
2023-01-20,0.0,2.1,-1.1,89.0,1015.5,0.0,0.0
2023-01-21,0.0,8.1,2.4,79.9,1024.6,6.2,0.0
2023-01-22,0.0,4.3,0.8,82.8,1032.1,0.0,0.0
2023-01-23,0.0,1.5,0.1,77.8,1038.2,0.0,0.0
2023-01-24,0.0,2.1,-0.6,80.0,1039.0,0.0,0.0
2023-01-25,0.0,4.1,-2.0,86.9,1030.7,0.0,0.0
2023-01-26,0.0,1.6,-1.0,91.8,1020.7,0.0,0.0
2023-01-27,0.0,4.4,1.1,82.8,1023.2,0.0,0.0
2023-01-28,0.0,2.8,-0.6,76.1,1024.4,0.0,0.0
2023-01-29,0.0,4.6,1.1,89.3,1015.4,0.0,0.0
2023-01-30,0.0,6.3,3.0,85.6,996.8,0.3,0.0
2023-01-31,0.0,5.0,3.3,76.8,1002.8,0.0,0.8
2023-02-01,0.0,5.6,3.3,85.3,997.7,0.5,0.7
2023-02-02,0.0,4.9,1.9,87.8,1006.5,0.6,0.2
2023-02-03,0.0,6.4,-0.8,89.4,1010.7,0.8,0.0
2023-02-04,0.0,7.1,0.8,67.8,1027.5,0.3,0.0
2023-02-05,0.0,2.9,-2.5,84.0,1036.6,0.0,0.0
2023-02-06,0.0,2.6,-0.8,81.8,1037.8,0.1,0.0
2023-02-07,0.0,2.1,-0.5,82.3,1039.7,0.0,0.0
2023-02-08,0.0,4.0,-1.4,80.0,1042.0,0.0,0.0
2023-02-09,0.0,5.3,-3.2,78.3,1031.5,0.0,0.0
2023-02-10,0.0,4.0,2.2,77.9,1025.3,0.0,0.0
2023-02-11,0.0,5.8,4.0,84.0,1018.7,0.0,0.0
2023-02-12,0.0,3.0,2.5,82.6,1031.9,0.0,0.0
2023-02-13,0.0,4.6,5.7,79.5,1029.6,0.0,0.0
2023-02-14,0.0,2.9,3.4,88.0,1032.7,0.0,0.0
2023-02-15,0.0,3.4,2.8,86.8,1028.6,0.0,0.0
2023-02-16,0.0,2.8,3.2,89.9,1018.8,0.0,0.0
2023-02-17,0.0,4.8,6.3,89.6,1007.1,4.6,0.0
2023-02-18,0.0,9.9,6.0,63.8,1001.4,0.0,0.0
2023-02-19,0.0,4.4,3.0,71.3,1009.5,0.0,0.2
2023-02-20,0.0,8.0,5.0,81.8,1003.0,3.2,0.0
2023-02-21,0.0,7.0,6.0,74.5,1003.7,0.0,0.0
2023-02-22,0.0,3.0,1.7,78.3,1018.4,0.0,0.0
2023-02-23,0.0,5.6,1.4,77.6,1014.2,0.0,0.7
2023-02-24,0.0,3.9,3.5,80.6,998.0,0.0,0.8
2023-02-25,0.0,4.5,1.6,88.6,992.8,0.7,0.6
2023-02-26,0.0,5.4,1.3,78.6,1013.2,0.7,0.0
2023-02-27,0.0,3.3,1.2,65.0,1026.7,0.0,0.0
2023-02-28,0.0,2.5,-0.9,78.3,1029.9,0.0,0.0
2023-03-01,0.0,1.9,2.0,84.4,1025.9,0.0,0.0
2023-03-02,0.0,2.1,1.3,85.1,1022.9,0.0,0.0
2023-03-03,0.0,4.0,2.6,77.6,1014.9,0.0,0.0
2023-03-04,0.0,5.9,1.9,59.0,1007.8,0.0,0.0
2023-03-05,0.0,4.5,-0.7,60.3,1004.6,0.0,0.0
2023-03-06,0.0,3.4,-1.0,74.9,1001.0,0.0,0.0
2023-03-07,0.0,6.6,-1.0,83.4,993.1,0.0,0.0
2023-03-08,0.0,6.3,0.3,62.0,993.7,0.0,0.0
2023-03-09,0.0,2.3,-1.4,69.3,999.5,0.0,0.0
2023-03-10,0.0,3.9,-0.7,88.1,993.4,0.7,2.2
2023-03-11,0.0,5.8,0.1,79.9,994.0,0.0,0.5
2023-03-12,0.0,4.5,-0.2,70.6,1004.8,0.5,0.0
2023-03-13,0.0,5.8,3.3,91.0,998.7,0.8,0.0
2023-03-14,0.0,5.4,9.3,84.8,989.8,0.0,0.8
2023-03-15,0.0,3.5,3.2,71.6,1007.8,0.0,0.0
2023-03-16,0.0,2.5,0.9,83.6,1019.4,0.1,0.0
2023-03-17,0.0,6.1,2.8,77.6,1020.4,0.0,0.0
2023-03-18,0.0,7.4,6.0,62.4,1014.9,0.0,0.0
2023-03-19,0.0,3.0,7.9,71.4,1014.7,0.0,0.3
2023-03-20,0.0,3.1,8.4,83.6,1012.6,0.0,0.0
2023-03-21,0.0,2.5,5.9,81.1,1013.8,0.0,0.8
2023-03-22,0.0,4.5,9.2,85.0,1008.3,0.2,0.0
2023-03-23,0.0,3.6,10.3,82.6,1003.0,2.6,0.1
2023-03-24,0.0,3.9,9.7,87.3,1000.8,0.5,0.0
2023-03-25,0.0,2.9,7.8,88.0,999.5,1.4,0.2
2023-03-26,0.0,3.8,6.1,82.4,998.2,0.4,0.1
2023-03-27,0.0,4.4,1.1,71.1,1005.5,0.4,0.2
2023-03-28,0.0,4.9,-0.4,66.0,1014.2,0.1,0.0
2023-03-29,0.0,3.8,3.6,60.1,1016.4,0.0,0.0
2023-03-30,0.0,3.3,7.7,79.9,1006.6,0.3,3.0
2023-03-31,0.0,3.3,9.0,89.9,998.4,1.9,0.0
2023-04-01,0.0,5.6,3.5,94.6,1001.5,0.0,1.5
2023-04-02,0.0,10.3,3.4,73.4,1018.2,0.0,0.0
2023-04-03,0.0,7.1,2.6,56.3,1028.5,0.0,0.0
2023-04-04,0.0,4.4,1.8,52.8,1024.6,0.0,0.0
2023-04-05,0.0,2.9,2.0,62.3,1021.7,0.0,0.0
2023-04-06,0.0,3.8,2.1,78.8,1022.4,0.0,0.0
2023-04-07,0.0,4.6,4.9,93.3,1019.0,0.0,0.1
2023-04-08,0.0,2.6,7.1,88.8,1023.6,0.0,0.0
2023-04-09,0.0,4.1,5.6,87.0,1025.3,0.0,0.0
2023-04-10,0.0,2.6,6.4,81.0,1023.7,0.0,0.0
2023-04-11,0.0,6.1,9.9,73.6,1010.5,0.0,0.0
2023-04-12,0.0,3.1,7.6,90.0,1007.5,0.0,0.0
2023-04-13,0.0,3.3,9.6,81.4,1005.6,0.0,0.1
2023-04-14,0.0,3.9,10.9,82.5,1009.1,0.0,0.0
2023-04-15,0.0,5.0,10.4,76.3,1011.9,0.0,0.7
2023-04-16,0.0,3.5,6.6,89.3,1019.2,0.4,0.0
2023-04-17,0.0,4.5,6.8,88.5,1025.3,0.0,0.0
2023-04-18,0.0,4.6,7.4,87.1,1027.7,0.0,0.0
2023-04-19,0.0,6.9,7.2,79.4,1021.8,1.1,0.2
2023-04-20,0.0,4.6,9.4,76.3,1022.6,0.0,0.0
2023-04-21,0.0,4.3,8.7,68.3,1020.8,0.0,0.0
2023-04-22,0.0,2.5,8.7,71.5,1014.6,0.0,0.0
2023-04-23,0.0,5.0,13.9,64.0,1007.6,0.0,0.0
2023-04-24,0.0,3.9,13.2,79.1,1003.2,0.0,9.3
2023-04-25,0.0,2.6,8.7,84.6,1003.8,2.4,0.0
2023-04-26,0.0,5.0,6.1,66.1,1009.2,0.0,0.0
2023-04-27,0.0,3.6,5.3,67.0,1016.0,0.0,0.0
2023-04-28,0.0,2.9,7.1,61.3,1017.7,0.0,0.0
2023-04-29,0.0,3.0,10.5,63.8,1012.5,0.0,0.4
2023-04-30,0.0,4.0,7.8,65.5,1018.3,0.0,0.0
2023-05-01,0.0,3.4,8.4,63.3,1018.0,0.0,0.0
2023-05-02,0.0,3.0,9.2,71.4,1015.8,0.0,0.0
2023-05-03,0.0,2.8,6.7,75.9,1025.0,0.0,0.0
2023-05-04,0.0,4.0,7.7,75.0,1025.1,0.0,0.0
2023-05-05,0.0,7.1,6.8,67.1,1026.1,0.0,0.0
2023-05-06,0.0,4.9,7.4,66.4,1024.3,0.0,0.0
2023-05-07,0.0,4.6,9.3,60.5,1026.6,0.0,0.0
2023-05-08,0.0,2.5,9.9,56.3,1029.3,0.0,0.0
2023-05-09,0.0,3.0,11.5,57.5,1025.1,0.0,0.0
2023-05-10,0.0,6.0,13.0,45.5,1019.3,0.0,0.0
2023-05-11,0.0,4.8,13.9,44.9,1020.9,0.0,0.0
2023-05-12,0.0,4.1,14.8,47.1,1023.7,0.0,0.0
2023-05-13,0.0,3.3,14.9,63.0,1024.4,0.0,0.0
2023-05-14,0.0,2.1,15.7,68.1,1019.7,0.0,0.0
2023-05-15,0.0,4.1,14.2,75.9,1008.4,7.1,4.6
2023-05-16,0.0,4.6,12.6,83.0,1007.8,0.0,0.0
2023-05-17,0.0,3.8,10.5,66.8,1018.1,0.0,0.0
2023-05-18,0.0,3.8,10.0,70.9,1027.1,0.0,0.0
2023-05-19,0.0,2.9,10.8,78.9,1029.1,1.0,0.1
2023-05-20,0.0,3.5,12.9,79.1,1027.0,0.0,0.0
2023-05-21,0.0,3.3,16.3,66.8,1023.0,0.0,0.0
2023-05-22,0.0,3.3,15.9,68.3,1018.9,0.0,0.0
2023-05-23,0.0,3.0,17.2,64.8,1012.9,0.0,0.0
2023-05-24,0.0,2.8,17.0,74.0,1015.1,0.0,0.0
2023-05-25,0.0,2.6,15.7,71.4,1019.7,0.0,0.0
2023-05-26,0.0,3.5,12.5,67.3,1022.4,0.0,0.0
2023-05-27,0.0,2.5,12.9,56.5,1026.2,0.0,0.0
2023-05-28,0.0,3.4,14.6,54.8,1020.7,0.0,0.0
2023-05-29,0.0,3.8,13.4,68.8,1019.3,0.0,0.0
2023-05-30,0.0,3.1,13.2,70.8,1022.3,0.0,0.0
2023-05-31,0.0,2.6,17.0,53.3,1020.3,0.0,0.0
2023-06-01,0.0,3.9,14.3,73.1,1012.7,0.0,0.1
2023-06-02,0.0,5.3,11.0,61.8,1018.8,0.0,0.0
2023-06-03,0.0,2.9,12.2,49.6,1023.9,0.0,0.0
2023-06-04,0.0,3.0,13.0,59.9,1022.1,0.0,0.0
2023-06-05,0.0,3.0,14.7,63.6,1022.1,0.0,0.0
2023-06-06,0.0,2.3,18.8,60.4,1019.3,0.0,0.0
2023-06-07,0.0,3.1,19.8,61.9,1018.1,0.0,0.0
2023-06-08,0.0,3.3,20.4,68.9,1016.1,0.0,0.0
2023-06-09,0.0,4.4,19.0,76.0,1016.1,0.0,0.0
2023-06-10,0.0,6.1,16.9,64.5,1021.0,0.0,0.0
2023-06-11,0.0,4.9,16.4,59.4,1023.6,0.0,0.0
2023-06-12,0.0,4.1,16.8,57.6,1022.3,0.0,0.0
2023-06-13,0.0,4.6,15.4,67.3,1019.3,0.0,0.0
2023-06-14,0.0,3.3,17.0,75.0,1017.8,0.0,1.6
2023-06-15,0.0,2.8,15.7,86.9,1016.1,3.9,0.1
2023-06-16,0.0,2.4,16.6,82.4,1013.4,0.0,0.0
2023-06-17,0.0,2.3,17.6,79.9,1011.3,0.0,0.0
2023-06-18,0.0,2.6,17.2,80.5,1013.0,0.0,0.0
2023-06-19,0.0,2.4,19.7,76.3,1014.1,0.0,0.0
2023-06-20,0.0,3.0,20.5,79.1,1015.3,0.0,0.0
2023-06-21,0.0,3.4,23.7,68.5,1013.9,0.0,0.1
2023-06-22,0.0,3.0,19.4,75.4,1016.8,0.0,0.0
2023-06-23,0.0,0.0,18.3,72.9,1015.3,0.1,0.0
2023-06-24,0.0,2.9,18.5,74.6,1018.4,0.0,0.0
2023-06-25,0.0,2.5,18.4,74.4,1017.5,0.0,0.0
2023-06-26,0.0,2.9,19.8,68.1,1012.8,0.0,20.6
2023-06-27,0.0,3.9,16.7,81.1,1007.6,2.7,0.0
2023-06-28,0.0,3.3,17.2,77.8,1009.1,0.0,0.0
2023-06-29,0.0,3.4,20.1,71.1,1011.3,0.0,0.0
2023-06-30,0.0,2.3,17.5,87.3,1008.1,10.0,0.8
2023-07-01,0.0,2.8,18.6,69.9,1004.2,0.0,2.6
2023-07-02,0.0,4.8,17.0,75.0,1000.8,1.5,0.0
2023-07-03,0.0,4.4,17.7,57.9,1005.9,0.0,0.0
2023-07-04,0.0,3.4,17.4,67.4,1009.7,0.0,0.1
2023-07-05,0.0,4.0,18.2,70.5,1012.6,1.8,6.1
2023-07-06,0.0,3.3,17.8,72.5,1015.6,0.0,0.0
2023-07-07,0.0,2.9,17.6,68.8,1021.3,0.0,0.0
2023-07-08,0.0,3.0,17.7,70.1,1021.2,0.0,0.0
2023-07-09,0.0,2.3,18.7,71.3,1021.1,0.0,0.0
2023-07-10,0.0,2.4,19.1,74.3,1018.6,0.0,2.7
2023-07-11,0.0,1.8,18.8,82.0,1015.5,0.0,0.0
2023-07-12,0.0,3.6,19.9,77.1,1009.3,7.8,0.0
2023-07-13,0.0,2.9,18.4,74.1,1012.1,0.0,2.5
2023-07-14,0.0,3.4,17.7,76.8,1015.5,0.0,0.0
2023-07-15,0.0,3.4,21.7,63.8,1013.6,0.0,0.0
2023-07-16,0.0,3.1,21.1,72.9,1011.3,2.2,1.1
2023-07-17,0.0,2.9,20.0,74.9,1013.9,0.0,1.3
2023-07-18,0.0,4.6,17.5,67.8,1014.9,0.9,0.0
2023-07-19,0.0,2.1,15.0,79.3,1010.3,0.4,0.0
2023-07-20,0.0,3.0,15.2,74.9,1008.3,0.1,0.0
2023-07-21,0.0,2.6,16.2,73.4,1009.7,2.1,2.9
2023-07-22,0.0,2.9,16.3,80.3,1009.6,1.9,0.3
2023-07-23,0.0,2.8,15.7,83.9,1009.0,1.4,0.5
2023-07-24,0.0,3.5,19.9,78.5,1002.1,0.0,22.0
2023-07-25,0.0,3.6,19.0,74.3,999.3,0.0,0.0
2023-07-26,0.0,2.4,15.5,80.6,1005.3,2.3,0.0
2023-07-27,0.0,3.0,15.9,70.5,1007.6,0.4,0.0
2023-07-28,0.0,0.0,16.9,77.0,1003.5,0.0,0.0
2023-07-29,0.0,2.4,19.2,70.4,1006.0,0.0,6.7
2023-07-30,0.0,2.9,18.2,86.5,1006.2,9.8,0.3
2023-07-31,0.0,4.0,17.6,79.6,1006.1,0.0,0.4
2023-08-01,0.0,5.0,17.8,89.6,997.7,15.6,0.1
2023-08-02,0.0,4.8,18.6,75.1,998.8,0.0,0.0
2023-08-03,0.0,5.8,20.6,70.0,996.3,3.1,1.4
2023-08-04,0.0,3.4,19.0,78.1,1007.1,0.5,0.0
2023-08-05,0.0,2.4,17.8,83.0,1012.3,0.2,4.2
2023-08-06,0.0,4.9,19.5,90.4,998.1,3.9,0.0
2023-08-07,0.0,5.8,16.0,79.6,996.6,0.1,0.0
2023-08-08,0.0,6.3,15.3,67.8,1003.9,0.8,0.8
2023-08-09,0.0,3.5,15.0,74.0,1011.3,2.2,0.0
2023-08-10,0.0,2.5,15.1,73.5,1018.2,0.0,0.0
2023-08-11,0.0,1.9,16.5,71.1,1020.9,0.0,0.0
2023-08-12,0.0,3.1,19.9,68.9,1018.7,0.0,0.0
2023-08-13,0.0,2.6,19.5,79.9,1015.7,0.0,0.0
2023-08-14,0.0,2.8,20.9,74.0,1017.7,0.0,0.0
2023-08-15,0.0,3.5,25.1,67.8,1015.9,0.0,0.0
2023-08-16,0.0,4.3,21.3,81.6,1018.3,0.0,1.6
2023-08-17,0.0,3.9,19.2,84.8,1020.8,0.7,0.0
2023-08-18,0.0,3.1,22.6,83.3,1018.9,0.1,0.0
2023-08-19,0.0,2.6,22.6,88.0,1018.0,0.0,0.0
2023-08-20,0.0,2.6,21.9,86.8,1018.4,0.0,0.0
2023-08-21,0.0,2.6,20.2,73.8,1019.5,0.0,0.0
2023-08-22,0.0,2.4,18.2,74.9,1018.5,0.0,0.0
2023-08-23,0.0,2.4,18.7,73.5,1016.8,0.0,0.0
2023-08-24,0.0,2.4,19.5,74.3,1015.4,0.0,0.0
2023-08-25,0.0,2.4,21.0,76.3,1009.2,0.0,4.2
2023-08-26,0.0,2.8,21.9,85.4,1007.6,0.0,0.0
2023-08-27,0.0,3.1,19.3,82.8,1009.1,0.9,18.6
2023-08-28,0.0,2.8,18.6,77.5,1008.2,0.0,7.0
2023-08-29,0.0,3.1,17.3,90.3,1006.8,0.9,0.4
2023-08-30,0.0,2.8,17.8,91.6,1002.9,0.4,2.6
2023-08-31,0.0,2.4,15.9,86.9,1005.7,1.5,0.0
2023-09-01,0.0,4.1,13.6,85.8,1010.1,3.5,0.0
2023-09-02,0.0,2.6,16.7,77.9,1016.5,0.0,0.0
2023-09-03,0.0,2.6,15.7,79.6,1021.7,0.0,0.0
2023-09-04,0.0,1.9,17.4,83.8,1025.2,0.0,0.0
2023-09-05,0.0,2.4,19.8,73.5,1023.3,0.0,0.0
2023-09-06,0.0,2.8,18.5,84.0,1023.3,0.0,0.0
2023-09-07,0.0,2.5,19.0,83.6,1026.3,0.0,0.0
2023-09-08,0.0,1.8,18.9,78.8,1022.7,0.0,0.0
2023-09-09,0.0,2.4,19.5,81.0,1020.1,0.0,0.0
2023-09-10,0.0,2.4,21.0,75.4,1016.8,0.0,0.0
2023-09-11,0.0,1.8,19.4,82.9,1013.7,0.0,0.1
2023-09-12,0.0,1.9,20.8,75.6,1011.5,0.0,0.0
2023-09-13,0.0,2.8,20.3,84.3,1010.1,5.5,0.3
2023-09-14,0.0,4.0,17.7,74.0,1018.1,0.3,0.0
2023-09-15,0.0,2.8,14.9,74.5,1024.4,0.0,0.0
2023-09-16,0.0,4.1,15.9,70.1,1021.4,0.0,0.0
2023-09-17,0.0,3.5,17.0,83.0,1017.5,0.0,0.0
2023-09-18,0.0,3.8,20.8,74.9,1011.9,0.0,1.7
2023-09-19,0.0,2.8,18.7,73.1,1006.1,0.0,0.0
2023-09-20,0.0,3.5,16.7,70.3,1009.6,0.0,0.0
2023-09-21,0.0,5.9,19.7,70.9,1007.5,0.0,0.0
2023-09-22,0.0,5.6,20.1,73.3,1002.8,0.0,1.3
2023-09-23,0.0,2.6,16.7,79.4,1010.4,0.0,0.0
2023-09-24,0.0,2.6,14.5,76.9,1023.5,0.0,0.0
2023-09-25,0.0,2.6,14.1,76.3,1029.0,0.0,0.0
2023-09-26,0.0,2.8,16.5,82.9,1025.1,0.0,0.0
2023-09-27,0.0,2.8,18.3,83.3,1022.0,0.0,0.0
2023-09-28,0.0,3.4,18.9,73.4,1018.9,0.0,0.0
2023-09-29,0.0,2.6,18.3,74.4,1016.4,0.0,0.8
2023-09-30,0.0,4.8,16.6,73.1,1017.2,0.0,0.0
2023-10-01,0.0,3.3,14.5,76.8,1019.5,0.0,0.0
2023-10-02,0.0,2.5,15.5,83.6,1018.7,0.0,0.0
2023-10-03,0.0,5.3,19.3,70.4,1008.7,0.0,1.2
2023-10-04,0.0,5.9,14.1,73.9,1014.7,0.0,0.0
